COU;country;IND;indicator;year;year_of_labour_market_entry;unit_code;unit;PowerCode_Code;PowerCode;value
HUN;Hungary;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;73
HUN;Hungary;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;80.1
HUN;Hungary;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;74
HUN;Hungary;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;38.2
HUN;Hungary;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;6.9
HUN;Hungary;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;63.4
HUN;Hungary;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;60
HUN;Hungary;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;15.9
HUN;Hungary;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;22.9
HUN;Hungary;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;4138492.2
HUN;Hungary;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;15315.7
ISL;Iceland;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;67
ISL;Iceland;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;67
ISL;Iceland;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;67
ISL;Iceland;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;67
ISL;Iceland;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;75.3
ISL;Iceland;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;66.1
ISL;Iceland;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;65.1
ISL;Iceland;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;75.3
ISL;Iceland;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;66.1
ISL;Iceland;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;65.1
ISL;Iceland;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;75.3
ISL;Iceland;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;80.5
ISL;Iceland;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;69.8
ISL;Iceland;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;69.8
ISL;Iceland;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;80.5
ISL;Iceland;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;69.8
ISL;Iceland;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;69.8
ISL;Iceland;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;80.5
ISL;Iceland;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;69.8
ISL;Iceland;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;69.8
ISL;Iceland;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.7
ISL;Iceland;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;11.9
ISL;Iceland;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.6
ISL;Iceland;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.8
ISL;Iceland;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.5
ISL;Iceland;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;12.7
ISL;Iceland;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.7
ISL;Iceland;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;12.5
ISL;Iceland;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.5
ISL;Iceland;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;15.8
ISL;Iceland;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;13.4
ISL;Iceland;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.4
ISL;Iceland;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;30.2
ISL;Iceland;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;26.3
ISL;Iceland;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;29.9
ISL;Iceland;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;81.2
ISL;Iceland;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;84.3
ISL;Iceland;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;82.9
ISL;Iceland;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;78
ISL;Iceland;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;52.6
ISL;Iceland;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;68.1
ISL;Iceland;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;65.9
ISL;Iceland;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;17
ISL;Iceland;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;20.7
ISL;Iceland;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;9152462.1
ISL;Iceland;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;84510.1
IRL;Ireland;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;66
IRL;Ireland;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;66
IRL;Ireland;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;68
IRL;Ireland;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;68
IRL;Ireland;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;54.1
IRL;Ireland;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;27
IRL;Ireland;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;18
IRL;Ireland;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;54.1
IRL;Ireland;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;27
IRL;Ireland;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;18
IRL;Ireland;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;89.9
IRL;Ireland;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;60.5
IRL;Ireland;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;35.9
IRL;Ireland;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;26.7
IRL;Ireland;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;60.5
IRL;Ireland;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;35.9
IRL;Ireland;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;26.7
IRL;Ireland;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;105.6
IRL;Ireland;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;81.1
IRL;Ireland;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;75.5
IRL;Ireland;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;10.6
IRL;Ireland;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;5.3
IRL;Ireland;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;3.5
IRL;Ireland;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.5
IRL;Ireland;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;3.8
IRL;Ireland;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;5.7
IRL;Ireland;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.9
IRL;Ireland;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7
IRL;Ireland;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.2
IRL;Ireland;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.9
IRL;Ireland;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7.6
IRL;Ireland;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.7
IRL;Ireland;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;25.4
IRL;Ireland;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;1.1
IRL;Ireland;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;25.2
IRL;Ireland;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;80.4
IRL;Ireland;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;83.7
IRL;Ireland;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;68.1
IRL;Ireland;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;51.8
IRL;Ireland;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;22.9
IRL;Ireland;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;65.6
IRL;Ireland;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;64.1
IRL;Ireland;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;18.7
IRL;Ireland;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;22.2
IRL;Ireland;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;46774.3
IRL;Ireland;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;55211.3
ITA;Italy;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;67
ITA;Italy;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;66.6
ITA;Italy;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;71.3
ITA;Italy;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;71.3
ITA;Italy;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;79.5
ITA;Italy;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;79.5
ITA;Italy;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;79.5
ITA;Italy;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;79.5
ITA;Italy;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;79.5
ITA;Italy;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;79.5
ITA;Italy;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;79.5
ITA;Italy;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;92
ITA;Italy;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;91.8
ITA;Italy;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;94.4
ITA;Italy;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;92
ITA;Italy;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;91.8
ITA;Italy;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;94.4
ITA;Italy;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;92
ITA;Italy;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;91.8
ITA;Italy;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;94.4
ITA;Italy;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.5
ITA;Italy;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;12.5
ITA;Italy;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.5
ITA;Italy;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.1
ITA;Italy;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.1
ITA;Italy;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;14.1
ITA;Italy;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.4
ITA;Italy;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;14.4
ITA;Italy;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.8
ITA;Italy;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;16.3
ITA;Italy;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;16.3
ITA;Italy;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;16.8
ITA;Italy;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;31.4
ITA;Italy;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;20.8
ITA;Italy;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;23.2
ITA;Italy;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;81
ITA;Italy;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;85.4
ITA;Italy;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;64.7
ITA;Italy;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;41.1
ITA;Italy;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;12.3
ITA;Italy;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;63.3
ITA;Italy;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;61.5
ITA;Italy;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;20.7
ITA;Italy;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;25.7
ITA;Italy;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;31292.4
ITA;Italy;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;36936.9
JPN;Japan;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
JPN;Japan;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;64
JPN;Japan;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
JPN;Japan;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
JPN;Japan;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;42.5
JPN;Japan;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;32
JPN;Japan;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;28.5
JPN;Japan;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;42.5
JPN;Japan;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;32
JPN;Japan;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;28.5
JPN;Japan;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;66.2
JPN;Japan;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;45.9
JPN;Japan;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;36.8
JPN;Japan;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;33.3
JPN;Japan;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;45.9
JPN;Japan;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;36.8
JPN;Japan;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;33.3
JPN;Japan;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;74
JPN;Japan;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;61.5
JPN;Japan;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;59.5
JPN;Japan;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.1
JPN;Japan;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;6.1
JPN;Japan;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.4
JPN;Japan;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;9.6
JPN;Japan;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.4
JPN;Japan;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7.2
JPN;Japan;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;8.8
JPN;Japan;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7
JPN;Japan;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.4
JPN;Japan;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;10.3
JPN;Japan;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;8.3
JPN;Japan;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7.5
JPN;Japan;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;22.3
JPN;Japan;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;10.6
JPN;Japan;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;16.4
JPN;Japan;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;81.3
JPN;Japan;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;87.5
JPN;Japan;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;81.7
JPN;Japan;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;68.8
JPN;Japan;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;46.6
JPN;Japan;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;70.8
JPN;Japan;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;69.1
JPN;Japan;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;15.5
JPN;Japan;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;21
JPN;Japan;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;5188741.5
JPN;Japan;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;46989.6
KOR;Korea;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;61
KOR;Korea;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;61
KOR;Korea;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
KOR;Korea;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
KOR;Korea;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;55.6
KOR;Korea;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;37.3
KOR;Korea;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;27
KOR;Korea;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;55.6
KOR;Korea;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;37.3
KOR;Korea;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;27
KOR;Korea;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;55.6
KOR;Korea;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;60.8
KOR;Korea;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;43.4
KOR;Korea;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;32.6
KOR;Korea;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;60.8
KOR;Korea;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;43.4
KOR;Korea;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;32.6
KOR;Korea;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;60.8
KOR;Korea;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;43.4
KOR;Korea;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;32.6
KOR;Korea;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;10.4
KOR;Korea;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;7
KOR;Korea;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5
KOR;Korea;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.1
KOR;Korea;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.9
KOR;Korea;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;8.1
KOR;Korea;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;11.3
KOR;Korea;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;8.1
KOR;Korea;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.1
KOR;Korea;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.3
KOR;Korea;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;9.5
KOR;Korea;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7.1
KOR;Korea;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;15.2
KOR;Korea;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;1.4
KOR;Korea;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;8.3
KOR;Korea;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;79.6
KOR;Korea;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;85.7
KOR;Korea;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;72.7
KOR;Korea;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;59.4
KOR;Korea;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;46.2
KOR;Korea;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;72.3
KOR;Korea;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;72.3
KOR;Korea;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;12.9
KOR;Korea;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;16.3
